ID,MONTHS_BALANCE,STATUS
100118,-12,X
100118,-13,1
100119,0,C
100119,-1,C
100119,-2,1
100119,-3,C
100119,-4,C
100119,-5,5
100119,-6,C
100119,-7,1
100119,-8,X
100119,-9,C
100119,-10,C
100119,-11,C
100119,-12,0
100119,-13,X
100119,-14,C
100119,-15,C
100119,-16,1
100119,-17,C
100119,-18,C
100119,-19,X
100119,-20,1
100119,-21,C
100119,-22,C
100119,-23,C
100120,0,C
100120,-1,C
100120,-2,C
100120,-3,C
100120,-4,C
100120,-5,X
100120,-6,C
100121,0,X
100121,-1,C
100121,-2,1
100121,-3,X
100121,-4,C
100121,-5,C
100121,-6,C
100121,-7,X
100121,-8,C
100121,-9,C
100121,-10,C
100121,-11,C
100121,-12,C
100121,-13,C
100121,-14,X
100121,-15,C
100122,0,C
100122,-1,C
100122,-2,C
100122,-3,X
100122,-4,C
100122,-5,X
100122,-6,X
100122,-7,C
100122,-8,0
100122,-9,X
100122,-10,C
100122,-11,C
100122,-12,C
100122,-13,C
100122,-14,X
100122,-15,C
100122,-16,0
100122,-17,X
100122,-18,C
100122,-19,C
100122,-20,C
100122,-21,X
100123,0,1
100123,-1,C
100123,-2,C
100123,-3,C
100123,-4,1
100123,-5,1
100124,0,C
100124,-1,C
100124,-2,C
100124,-3,0
100124,-4,C
100124,-5,C
100124,-6,0
100124,-7,0
100124,-8,C
100124,-9,C
100124,-10,C
100124,-11,C
100124,-12,C
100124,-13,C
100125,0,1
100125,-1,0
100125,-2,C
100125,-3,C
100125,-4,1
100125,-5,2
100125,-6,C
100125,-7,5
100125,-8,C
100126,0,1
100126,-1,1
100126,-2,C
100126,-3,C
100126,-4,X
100126,-5,C
100126,-6,C
100126,-7,C
100126,-8,C
100126,-9,0
100126,-10,C
100126,-11,C
100126,-12,C
100127,0,C
100127,-1,0
100127,-2,C
100127,-3,C
100127,-4,C
100127,-5,X
100127,-6,C
100127,-7,C
100127,-8,C
100127,-9,C
100127,-10,1
100127,-11,X
100127,-12,C
100127,-13,X
100127,-14,C
100127,-15,C
100128,0,C
100128,-1,C
100128,-2,C
100128,-3,X
100128,-4,X
100128,-5,C
100128,-6,0
100128,-7,C
100128,-8,C
100128,-9,C
100128,-10,X
100128,-11,X
100128,-12,C
100128,-13,C
100128,-14,C
100128,-15,X
100128,-16,1
100128,-17,C
100128,-18,X
100128,-19,X
100128,-20,C
100128,-21,C
100128,-22,C
100129,0,C
100129,-1,X
100129,-2,C
100129,-3,C
100129,-4,C
100129,-5,X
100129,-6,C
100129,-7,C
100129,-8,C
100129,-9,C
100129,-10,C
100129,-11,C
100129,-12,X
100129,-13,1
100129,-14,C
100129,-15,C
100129,-16,X
100129,-17,X
100129,-18,C
100129,-19,C
100129,-20,C
100129,-21,X
100129,-22,C
100129,-23,C
100130,0,C
100130,-1,C
100130,-2,C
100130,-3,C
100130,-4,C
100130,-5,C
100130,-6,C
100130,-7,1
100130,-8,C
100130,-9,C
100130,-10,1
100130,-11,X
100130,-12,C
100130,-13,X
100130,-14,0
100130,-15,X
100130,-16,X
100130,-17,0
100130,-18,C
100130,-19,X
100130,-20,C
100131,0,C
100131,-1,5
100131,-2,C
100131,-3,C
100131,-4,C
100131,-5,C
100131,-6,C
100131,-7,C
100131,-8,C
100131,-9,1
100131,-10,X
100131,-11,C
100131,-12,C
100131,-13,0
100131,-14,C
100131,-15,0
100132,0,C
100132,-1,C
100132,-2,X
100132,-3,1
100132,-4,C
100132,-5,5
100132,-6,C
100132,-7,C
100132,-8,C
100132,-9,C
100132,-10,C
100132,-11,C
100132,-12,C
100132,-13,2
100132,-14,0
100132,-15,2
100132,-16,1
100132,-17,X
100132,-18,1
100132,-19,0
100133,0,C
100133,-1,C
100133,-2,0
100133,-3,C
100133,-4,1
100133,-5,C
100133,-6,C
100133,-7,C
100133,-8,0
100133,-9,C
100133,-10,C
100133,-11,C
100133,-12,0
100133,-13,2
100133,-14,5
100133,-15,0
100134,0,C
100134,-1,C
100134,-2,C
100134,-3,C
100134,-4,C
100134,-5,C
100134,-6,C
100134,-7,1
100134,-8,C
100134,-9,X
100134,-10,C
100134,-11,C
100134,-12,C
100134,-13,X
100134,-14,1
100134,-15,0
100134,-16,C
100134,-17,C
100134,-18,C
100135,0,C
100135,-1,0
100135,-2,C
100135,-3,C
100135,-4,C
100135,-5,C
100135,-6,C
100135,-7,X
100135,-8,C
100136,0,C
100136,-1,X
100136,-2,C
100136,-3,C
100136,-4,C
100136,-5,1
100136,-6,C
100136,-7,1
100136,-8,C
100137,0,C
100137,-1,C
100137,-2,X
100137,-3,C
100137,-4,C
100137,-5,C
100138,0,X
100138,-1,C
100138,-2,X
100138,-3,C
100138,-4,C
100138,-5,X
100138,-6,X
100138,-7,C
100138,-8,C
100138,-9,X
100138,-10,C
100138,-11,X
100138,-12,C
100139,0,C
100139,-1,3
100139,-2,C
100139,-3,C
100139,-4,C
100139,-5,C
100139,-6,C
100139,-7,1
100139,-8,C
100139,-9,X
100139,-10,X
100139,-11,C
100139,-12,C
100140,0,1
100140,-1,0
100140,-2,C
100140,-3,C
100140,-4,C
100140,-5,X
100140,-6,X
100140,-7,C
100140,-8,1
100140,-9,C
100140,-10,C
100140,-11,C
100140,-12,C
100140,-13,C
100140,-14,C
100140,-15,X
100140,-16,C
100141,0,C
100141,-1,C
100141,-2,C
100141,-3,C
100141,-4,C
100141,-5,C
100141,-6,C
100141,-7,0
100141,-8,X
100141,-9,C
100141,-10,C
100141,-11,C
100141,-12,C
100141,-13,C
100141,-14,C
100141,-15,0
100141,-16,C
100141,-17,X
100141,-18,C
100141,-19,C
100141,-20,C
100141,-21,C
100142,0,C
100142,-1,C
100142,-2,X
100142,-3,0
100142,-4,C
100142,-5,X
100142,-6,X
100142,-7,X
100142,-8,C
100142,-9,X
100142,-10,C
100142,-11,0
100142,-12,C
100142,-13,C
100142,-14,C
100142,-15,C
100142,-16,X
100142,-17,X
100142,-18,C
100142,-19,0
100142,-20,C
100142,-21,C
100142,-22,C
100143,0,C
100143,-1,X
100143,-2,C
100143,-3,C
100143,-4,C
100143,-5,C
100143,-6,C
100143,-7,C
100143,-8,C
100144,0,C
100144,-1,3
100144,-2,C
100144,-3,C
100144,-4,C
100144,-5,1
100144,-6,0
100144,-7,C
100144,-8,C
100144,-9,2
100144,-10,C
100144,-11,C
100144,-12,X
100144,-13,0
100144,-14,1
100144,-15,C
100144,-16,C
100144,-17,2
100144,-18,X
100144,-19,0
100144,-20,1
100144,-21,0
100144,-22,C
100144,-23,C
100145,0,X
100145,-1,C
100145,-2,C
100145,-3,X
100145,-4,X
100145,-5,C
100145,-6,C
100145,-7,1
100145,-8,1
100145,-9,C
100145,-10,C
100145,-11,1
100145,-12,C
100145,-13,C
100145,-14,C
100145,-15,X
100145,-16,X
100145,-17,C
100145,-18,X
100145,-19,X
100145,-20,1
100145,-21,0
100145,-22,1
100145,-23,X
100146,0,X
100146,-1,C
100146,-2,C
100146,-3,C
100146,-4,C
100146,-5,C
100146,-6,X
100146,-7,C
100146,-8,C
100146,-9,C
100146,-10,C
100146,-11,X
100146,-12,C
100146,-13,C
100146,-14,X
100146,-15,X
100147,0,C
100147,-1,C
100147,-2,C
100147,-3,0
100147,-4,C
100147,-5,C
100147,-6,1
100147,-7,X
100148,0,0
100148,-1,C
100148,-2,C
100148,-3,C
100148,-4,C
100148,-5,C
100148,-6,1
100148,-7,X
100148,-8,C
100148,-9,C
100148,-10,C
100148,-11,C
100148,-12,X
100148,-13,C
100148,-14,C
100148,-15,C
100148,-16,C
100148,-17,X
100148,-18,C
100149,0,X
100149,-1,C
100149,-2,C
100149,-3,0
100149,-4,0
100149,-5,C
100149,-6,C
100149,-7,C
100149,-8,X
100149,-9,C
100149,-10,C
100149,-11,X
100149,-12,C
100149,-13,1
100149,-14,C
100149,-15,0
100149,-16,X
100149,-17,2
100149,-18,C
100149,-19,C
100149,-20,X
100150,0,X
100150,-1,0
100150,-2,C
100150,-3,C
100150,-4,X
100150,-5,C
100150,-6,C
100150,-7,C
100150,-8,C
100150,-9,C
100150,-10,X
100150,-11,0
100150,-12,C
100150,-13,C
100150,-14,C
100150,-15,0
100150,-16,C
100150,-17,C
100150,-18,C
100150,-19,X
100150,-20,C
100150,-21,C
100150,-22,X
100150,-23,C
100151,0,C
100151,-1,X
100151,-2,C
100151,-3,C
100151,-4,C
100151,-5,1
100151,-6,X
100151,-7,C
100151,-8,0
100151,-9,1
100151,-10,C
100151,-11,C
100151,-12,C
100151,-13,C
100151,-14,X
100151,-15,1
100151,-16,C
100151,-17,C
100151,-18,X
100151,-19,C
100151,-20,C
100151,-21,1
100151,-22,C
100152,0,X
100152,-1,C
100152,-2,C
100152,-3,C
100152,-4,C
100152,-5,C
100152,-6,C
100152,-7,C
100152,-8,X
100153,0,1
100153,-1,C
100153,-2,C
100153,-3,X
100153,-4,5
100153,-5,C
100153,-6,C
100153,-7,C
100153,-8,C
100153,-9,C
100153,-10,C
100153,-11,C
100153,-12,1
100153,-13,C
100153,-14,C
100153,-15,C
100153,-16,1
100153,-17,C
100153,-18,X
100153,-19,X
100153,-20,C
100154,0,C
100154,-1,1
100154,-2,C
100154,-3,C
100154,-4,0
100154,-5,C
100154,-6,0
100154,-7,C
100154,-8,C
100154,-9,C
100154,-10,C
100154,-11,C
100154,-12,X
100154,-13,C
100154,-14,0
100154,-15,C
100154,-16,X
100155,0,X
100155,-1,C
100155,-2,X
100155,-3,C
100155,-4,C
100155,-5,X
100155,-6,C
100155,-7,0
100155,-8,C
100155,-9,C
100155,-10,C
100155,-11,X
100155,-12,0
100155,-13,C
100155,-14,C
100155,-15,C
100155,-16,X
100155,-17,C
100156,0,2
100156,-1,X
100156,-2,C
100156,-3,C
100156,-4,C
100156,-5,C
100156,-6,C
100156,-7,0
100156,-8,X
100156,-9,0
100157,0,C
100157,-1,C
100157,-2,C
100157,-3,X
100157,-4,X
100157,-5,C
100157,-6,X
100157,-7,X
100157,-8,C
100157,-9,C
100157,-10,0
100157,-11,1
100157,-12,C
100157,-13,X
100157,-14,X
100157,-15,C
100157,-16,C
100158,0,C
100158,-1,C
100158,-2,X
100158,-3,1
100158,-4,C
100158,-5,C
100158,-6,X
100158,-7,X
100158,-8,1
100158,-9,C
100158,-10,C
100159,0,X
100159,-1,C
100159,-2,C
100159,-3,X
100159,-4,X
100159,-5,X
100159,-6,0
100159,-7,C
100159,-8,C
100159,-9,C
100159,-10,C
100159,-11,X
100159,-12,X
100159,-13,C
100160,0,C
100160,-1,C
100160,-2,C
100160,-3,1
100160,-4,X
100160,-5,X
100160,-6,C
100160,-7,0
100160,-8,C
100160,-9,C
100160,-10,C
100160,-11,C
100160,-12,C
100160,-13,X
100160,-14,C
100160,-15,C
100160,-16,C
100160,-17,X
100160,-18,0
100160,-19,C
100160,-20,1
100161,0,C
100161,-1,C
100161,-2,C
100161,-3,C
100161,-4,C
100161,-5,X
100161,-6,X
100161,-7,C
100161,-8,X
100162,0,4
100162,-1,1
100162,-2,C
100162,-3,X
100162,-4,C
100162,-5,X
100162,-6,C
100162,-7,0
100162,-8,0
100162,-9,C
100163,0,1
100163,-1,C
100163,-2,1
100163,-3,X
100163,-4,1
100163,-5,X
100163,-6,2
100163,-7,C
100163,-8,C
100163,-9,C
100163,-10,C
100163,-11,2
100163,-12,1
100163,-13,C
100163,-14,C
100163,-15,5
100163,-16,5
100163,-17,3
100163,-18,2
100164,0,C
100164,-1,C
100164,-2,C
100164,-3,1
100164,-4,1
100164,-5,C
100164,-6,C
100164,-7,C
100164,-8,C
100164,-9,1
100164,-10,C
100164,-11,X
100164,-12,C
100164,-13,X
100165,0,C
100165,-1,C
100165,-2,0
100165,-3,C
100165,-4,C
100165,-5,C
100166,0,C
100166,-1,C
100166,-2,C
100166,-3,C
100166,-4,C
100166,-5,C
100166,-6,C
100166,-7,C
100166,-8,C
100166,-9,1
100166,-10,C
100166,-11,C
100166,-12,C
100166,-13,C
100167,0,X
100167,-1,C
100167,-2,C
100167,-3,C
100167,-4,1
100167,-5,X
100167,-6,X
100167,-7,C
100167,-8,0
100167,-9,C
100167,-10,C
100167,-11,1
100167,-12,C
100167,-13,X
100167,-14,C
100167,-15,C
100167,-16,1
100167,-17,C
100167,-18,X
100168,0,C
100168,-1,C
100168,-2,5
100168,-3,X
100168,-4,C
100168,-5,C
100169,0,C
100169,-1,1
100169,-2,C
100169,-3,X
100169,-4,X
100169,-5,C
100169,-6,C
100169,-7,C
100169,-8,C
100169,-9,C
100169,-10,X
100169,-11,C
100169,-12,C
100169,-13,C
100169,-14,C
100169,-15,C
100169,-16,C
100169,-17,0
100170,0,C
100170,-1,C
100170,-2,C
100170,-3,C
100170,-4,X
100170,-5,X
100170,-6,C
100170,-7,C
100170,-8,1
100170,-9,C
100170,-10,C
100170,-11,X
100170,-12,C
100170,-13,X
100170,-14,X
100170,-15,C
100171,0,C
100171,-1,0
100171,-2,0
100171,-3,0
100171,-4,X
100171,-5,C
100171,-6,C
100171,-7,X
100171,-8,X
100171,-9,X
100171,-10,1
100171,-11,4
100171,-12,C
100171,-13,C
100171,-14,C
100171,-15,0
100171,-16,X
100172,0,C
100172,-1,C
100172,-2,C
100172,-3,C
100172,-4,C
100172,-5,X
100172,-6,1
100172,-7,C
100172,-8,C
100173,0,C
100173,-1,C
100173,-2,C
100173,-3,C
100173,-4,X
100173,-5,5
100173,-6,X
100173,-7,3
100173,-8,C
100173,-9,3
100174,0,5
100174,-1,C
100174,-2,C
100174,-3,X
100174,-4,0
100174,-5,C
100174,-6,C
100174,-7,5
100174,-8,0
100174,-9,C
100174,-10,C
100174,-11,5
100174,-12,C
100175,0,X
100175,-1,C
100175,-2,C
100175,-3,X
100175,-4,X
100175,-5,X
100175,-6,C
100175,-7,C
100175,-8,X
100176,0,X
100176,-1,X
100176,-2,C
100176,-3,X
100176,-4,C
100176,-5,C
100176,-6,X
100176,-7,X
100176,-8,C
100176,-9,0
100176,-10,C
100176,-11,X
100177,0,X
100177,-1,3
100177,-2,1
100177,-3,4
100177,-4,0
100177,-5,X
100177,-6,4
100177,-7,C
100177,-8,C
100177,-9,5
100177,-10,5
100177,-11,3
100177,-12,C
100177,-13,C
100177,-14,C
100177,-15,0
100177,-16,X
100177,-17,C
100177,-18,4
100178,0,C
100178,-1,X
100178,-2,C
100178,-3,C
100178,-4,C
100178,-5,C
100178,-6,C
100178,-7,C
100178,-8,C
100178,-9,C
100178,-10,C
100178,-11,X
100178,-12,C
100178,-13,3
100178,-14,0
100179,0,C
100179,-1,C
100179,-2,C
100179,-3,C
100179,-4,X
100179,-5,C
100179,-6,C
100180,0,C
100180,-1,X
100180,-2,C
100180,-3,X
100180,-4,C
100180,-5,C
100180,-6,C
100180,-7,C
100180,-8,C
100180,-9,C
100181,0,0
100181,-1,1
100181,-2,C
100181,-3,C
100181,-4,C
100181,-5,C
100181,-6,C
100181,-7,X
100181,-8,C
100181,-9,C
100181,-10,1
100181,-11,X
100181,-12,C
100181,-13,0
100181,-14,X
100181,-15,C
100182,0,C
100182,-1,C
100182,-2,X
100182,-3,X
100182,-4,C
100182,-5,C
100182,-6,C
100182,-7,C
100183,0,C
100183,-1,X
100183,-2,C
100183,-3,C
100183,-4,C
100183,-5,0
100183,-6,C
100183,-7,C
100183,-8,C
100183,-9,C
100183,-10,C
100183,-11,C
100183,-12,X
100183,-13,C
100183,-14,C
100183,-15,C
100183,-16,0
100183,-17,C
100183,-18,C
100183,-19,C
100184,0,X
100184,-1,C
100184,-2,C
100184,-3,0
100184,-4,X
100184,-5,X
100184,-6,C
100184,-7,C
100184,-8,1
100184,-9,0
100184,-10,C
100184,-11,X
100184,-12,C
100185,0,C
100185,-1,X
100185,-2,1
100185,-3,C
100185,-4,X
100185,-5,1
100185,-6,C
100185,-7,C
100185,-8,C
100186,0,C
100186,-1,C
100186,-2,C
100186,-3,X
100186,-4,1
100186,-5,C
100187,0,C
100187,-1,X
100187,-2,0
100187,-3,C
100187,-4,C
100187,-5,X
100187,-6,C
100187,-7,X
100187,-8,X
100188,0,5
100188,-1,2
100188,-2,X
100188,-3,C
100188,-4,4
100188,-5,C
100188,-6,4
100188,-7,C
100188,-8,C
100188,-9,C
100188,-10,X
100188,-11,C
100188,-12,C
100188,-13,X
100188,-14,C
100188,-15,1
100188,-16,C
100188,-17,C
100188,-18,1
100188,-19,4
100188,-20,C
100189,0,C
100189,-1,C
100189,-2,C
100189,-3,C
100189,-4,1
100189,-5,1
100189,-6,C
100189,-7,C
100189,-8,1
100189,-9,C
100189,-10,0
100189,-11,C
100189,-12,C
100189,-13,1
100189,-14,X
100189,-15,C
100189,-16,X
100189,-17,C
100189,-18,X
100189,-19,X
100190,0,C
100190,-1,0
100190,-2,C
100190,-3,C
100190,-4,0
100190,-5,X
100190,-6,0
100191,0,C
100191,-1,C
100191,-2,C
100191,-3,C
100191,-4,1
100191,-5,C
100191,-6,C
100191,-7,C
100192,0,C
100192,-1,C
100192,-2,X
100192,-3,0
100192,-4,C
100192,-5,C
100192,-6,C
100192,-7,C
100192,-8,X
100192,-9,C
100192,-10,C
100192,-11,C
100192,-12,C
100192,-13,C
100193,0,C
100193,-1,C
100193,-2,C
100193,-3,C
100193,-4,C
100193,-5,X
100193,-6,C
100193,-7,X
100193,-8,X
100193,-9,1
100193,-10,C
100193,-11,1
100193,-12,C
100194,0,C
100194,-1,X
100194,-2,1
100194,-3,C
100194,-4,C
100194,-5,1
100194,-6,C
100194,-7,C
100194,-8,C
100194,-9,C
100194,-10,C
100194,-11,X
100194,-12,C
100194,-13,C
100194,-14,C
100194,-15,C
100194,-16,1
100194,-17,C
100194,-18,C
100194,-19,C
100195,0,C
100195,-1,X
100195,-2,X
100195,-3,C
100195,-4,5
100195,-5,C
100195,-6,C
100195,-7,C
100195,-8,C
100195,-9,C
100196,0,C
100196,-1,C
100196,-2,X
100196,-3,C
100196,-4,C
100196,-5,C
100196,-6,X
100196,-7,0
100196,-8,C
100196,-9,C
100196,-10,1
100196,-11,0
100197,0,C
100197,-1,4
100197,-2,X
100197,-3,C
100197,-4,X
100197,-5,5
100197,-6,C
100197,-7,2
100197,-8,C
100197,-9,C
100197,-10,C
100197,-11,C
100198,0,C
100198,-1,X
100198,-2,C
100198,-3,X
100198,-4,X
100198,-5,X
100199,0,4
100199,-1,5
100199,-2,3
100199,-3,C
100199,-4,2
100199,-5,C
100199,-6,4
100199,-7,C
100199,-8,5
100199,-9,1
100199,-10,C
100199,-11,C
100200,0,C
100200,-1,1
100200,-2,X
100200,-3,X
100200,-4,C
100200,-5,C
100200,-6,C
100200,-7,C
100200,-8,C
100200,-9,C
100200,-10,C
100200,-11,C
100200,-12,C
100200,-13,X
100200,-14,1
100200,-15,X
100200,-16,X
100200,-17,X
100200,-18,C
100200,-19,1
100200,-20,C
100201,0,1
100201,-1,X
100201,-2,C
100201,-3,C
100201,-4,X
100201,-5,0
100201,-6,C
100201,-7,X
100201,-8,C
100201,-9,C
100201,-10,X
100202,0,C
100202,-1,C
100202,-2,X
100202,-3,C
100202,-4,C
100202,-5,C
100202,-6,C
100202,-7,0
100202,-8,C
100202,-9,C
100202,-10,C
100202,-11,C
100202,-12,C
100202,-13,0
100202,-14,X
100202,-15,C
100202,-16,X
100202,-17,X
100202,-18,0
100202,-19,C
100202,-20,C
100202,-21,C
100203,0,C
100203,-1,X
100203,-2,C
100203,-3,C
100203,-4,X
100203,-5,C
100203,-6,C
100203,-7,1
100203,-8,0
100203,-9,C
100203,-10,0
100203,-11,X
100203,-12,C
100203,-13,C
100203,-14,X
100203,-15,1
100203,-16,C
100203,-17,C
100204,0,0
100204,-1,0
100204,-2,0
100204,-3,X
100204,-4,0
100204,-5,C
100204,-6,C
100204,-7,1
100204,-8,C
100204,-9,C
100204,-10,X
100204,-11,C
100204,-12,C
100204,-13,C
100204,-14,C
100204,-15,X
100204,-16,C
100204,-17,C
100205,0,C
100205,-1,0
100205,-2,X
100205,-3,C
100205,-4,5
100205,-5,C
100205,-6,5
100205,-7,C
100205,-8,2
100205,-9,C
100205,-10,C
100205,-11,C
100206,0,C
100206,-1,C
100206,-2,C
100206,-3,C
100206,-4,C
100206,-5,C
100206,-6,C
100206,-7,C
100206,-8,C
100206,-9,C
100206,-10,C
100206,-11,C
100206,-12,X
100206,-13,1
100206,-14,C
100207,0,0
100207,-1,0
100207,-2,X
100207,-3,X
100207,-4,X
100207,-5,X
100207,-6,C
100207,-7,1
100207,-8,X
100207,-9,C
100207,-10,C
100207,-11,C
100207,-12,C
100207,-13,C
100207,-14,C
100207,-15,X
100208,0,C
100208,-1,C
100208,-2,C
100208,-3,C
100208,-4,C
100208,-5,0
100208,-6,C
100208,-7,C
100208,-8,0
100208,-9,C
100208,-10,C
100209,0,0
100209,-1,C
100209,-2,X
100209,-3,C
100209,-4,C
100209,-5,C
100209,-6,X
100209,-7,X
100209,-8,C
100209,-9,C
100209,-10,C
100210,0,C
100210,-1,X
100210,-2,C
100210,-3,C
100210,-4,C
100210,-5,1
100210,-6,2
100210,-7,C
100210,-8,C
100210,-9,3
100210,-10,C
100211,0,2
100211,-1,C
100211,-2,C
100211,-3,1
100211,-4,X
100211,-5,4
100211,-6,C
100211,-7,C
100211,-8,C
100211,-9,C
100211,-10,0
100211,-11,C
100211,-12,5
100211,-13,5
100211,-14,C
100211,-15,C
100211,-16,2
100211,-17,C
100211,-18,C
100211,-19,0
100211,-20,C
100211,-21,2
100211,-22,C
100211,-23,0
100212,0,1
100212,-1,1
100212,-2,C
100212,-3,1
100212,-4,X
100212,-5,C
100212,-6,C
100212,-7,C
100212,-8,C
100212,-9,C
100212,-10,C
100212,-11,X
100212,-12,C
100212,-13,0
100212,-14,0
100212,-15,C
100212,-16,1
100212,-17,C
100212,-18,C
100213,0,5
100213,-1,X
100213,-2,0
100213,-3,1
100213,-4,C
100213,-5,X
100213,-6,C
100213,-7,C
100213,-8,X
100213,-9,1
100213,-10,4
100213,-11,2
100213,-12,C
100214,0,C
100214,-1,C
100214,-2,C
100214,-3,C
100214,-4,C
100214,-5,X
100214,-6,X
100214,-7,C
100214,-8,C
100214,-9,X
100214,-10,C
100214,-11,0
100214,-12,0
100214,-13,0
100214,-14,C
100214,-15,X
100214,-16,1
100214,-17,C
100214,-18,C
100214,-19,C
100214,-20,C
100215,0,C
100215,-1,1
100215,-2,0
100215,-3,C
100215,-4,C
100215,-5,C
100215,-6,C
100215,-7,C
100215,-8,C
100215,-9,C
100215,-10,X
100215,-11,C
100215,-12,C
100215,-13,C
100215,-14,X
100215,-15,C
100215,-16,1
100215,-17,C
100215,-18,1
100215,-19,C
100215,-20,C
100215,-21,C
100215,-22,X
100215,-23,X
100216,0,C
100216,-1,1
100216,-2,C
100216,-3,4
100216,-4,4
100216,-5,X
100217,0,C
100217,-1,X
100217,-2,X
100217,-3,C
100217,-4,5
100217,-5,C
100217,-6,C
100217,-7,C
100217,-8,C
100217,-9,C
100217,-10,C
100217,-11,C
100217,-12,C
100217,-13,C
100218,0,C
100218,-1,C
100218,-2,0
100218,-3,C
100218,-4,C
100218,-5,C
100218,-6,C
100218,-7,1
100218,-8,X
100218,-9,X
100218,-10,X
100218,-11,C
100218,-12,C
100218,-13,0
100218,-14,X
100218,-15,1
100218,-16,C
100218,-17,C
100218,-18,X
100219,0,C
100219,-1,X
100219,-2,C
100219,-3,C
100219,-4,0
100219,-5,0
100219,-6,0
100219,-7,C
100219,-8,X
100219,-9,X
100219,-10,C
100219,-11,0
100220,0,X
100220,-1,C
100220,-2,X
100220,-3,0
100220,-4,C
100220,-5,C
100221,0,C
100221,-1,C
100221,-2,X
100221,-3,X
100221,-4,X
100221,-5,X
100221,-6,X
100221,-7,C
100222,0,1
100222,-1,C
100222,-2,C
100222,-3,0
100222,-4,C
100222,-5,C
100223,0,C
100223,-1,C
100223,-2,C
100223,-3,1
100223,-4,1
100223,-5,C
100224,0,1
100224,-1,C
100224,-2,C
100224,-3,X
100224,-4,C
100224,-5,C
100224,-6,0
100224,-7,C
100224,-8,C
100224,-9,C
100224,-10,C
100224,-11,C
100224,-12,C
100224,-13,2
100224,-14,X
100224,-15,0
100224,-16,C
100224,-17,C
100224,-18,C
100224,-19,C
100224,-20,1
100224,-21,C
100224,-22,X
100225,0,X
100225,-1,C
100225,-2,C
100225,-3,C
100225,-4,0
100225,-5,X
100225,-6,C
100225,-7,0
100226,0,X
100226,-1,C
100226,-2,C
100226,-3,C
100226,-4,C
100226,-5,C
100226,-6,1
100226,-7,X
100226,-8,C
100226,-9,C
100226,-10,C
100226,-11,C
100226,-12,C
100226,-13,0
100226,-14,X
100226,-15,X
100227,0,C
100227,-1,C
100227,-2,C
100227,-3,X
100227,-4,X
100227,-5,1
100227,-6,X
100228,0,C
100228,-1,1
100228,-2,C
100228,-3,C
100228,-4,1
100228,-5,C
100228,-6,1
100228,-7,X
100228,-8,C
100228,-9,C
100228,-10,C
100228,-11,5
100228,-12,C
100228,-13,C
100228,-14,C
100228,-15,C
100228,-16,C
100228,-17,X
100228,-18,1
100228,-19,C
100229,0,X
100229,-1,C
100229,-2,C
100229,-3,C
100229,-4,X
100229,-5,C
100229,-6,C
100229,-7,X
100229,-8,C
100229,-9,C
100229,-10,X
100229,-11,1
100229,-12,X
100229,-13,C
100229,-14,C
100229,-15,C
100230,0,C
100230,-1,C
100230,-2,C
100230,-3,C
100230,-4,1
100230,-5,X
100230,-6,C
100230,-7,C
100230,-8,X
100230,-9,C
100230,-10,C
100230,-11,C
100230,-12,C
100230,-13,C
100230,-14,C
100230,-15,C
100230,-16,0
100230,-17,X
100230,-18,C
100230,-19,C
100230,-20,X
100231,0,X
100231,-1,C
100231,-2,0
100231,-3,C
100231,-4,C
100231,-5,C
100232,0,C
100232,-1,X
100232,-2,C
100232,-3,C
100232,-4,X
100232,-5,0
100232,-6,C
100232,-7,C
100232,-8,C
100232,-9,X
100232,-10,C
100232,-11,C
100232,-12,0
100232,-13,C
100232,-14,C
100232,-15,X
100232,-16,C
100233,0,C
100233,-1,X
100233,-2,C
100233,-3,C
100233,-4,C
100233,-5,C
100233,-6,X
100233,-7,C
100233,-8,0
100233,-9,X
100233,-10,C
100233,-11,1
100233,-12,C
100233,-13,X
100233,-14,C
100233,-15,C
100233,-16,C
100233,-17,C
100233,-18,C
100234,0,C
100234,-1,C
100234,-2,C
100234,-3,C
100234,-4,C
100234,-5,C
100234,-6,0
100234,-7,2
100234,-8,C
100234,-9,C
100234,-10,C
100234,-11,X
100234,-12,C
100234,-13,C
100234,-14,0
100234,-15,X
100234,-16,X
100234,-17,X
100234,-18,0
100234,-19,C
100234,-20,X
100234,-21,C
100234,-22,C
100235,0,X
100235,-1,C
100235,-2,1
100235,-3,C
100235,-4,X
100235,-5,1
100235,-6,C
100235,-7,X
100235,-8,C
100235,-9,X
100235,-10,X
100235,-11,C
100235,-12,X
100236,0,C
100236,-1,X
100236,-2,X
100236,-3,1
100236,-4,0
100236,-5,X
100236,-6,1
100236,-7,C
100236,-8,C
100236,-9,1
100236,-10,0
100236,-11,C
100236,-12,C
100236,-13,0
100236,-14,C
100236,-15,X
100236,-16,C
100237,0,X
100237,-1,C
100237,-2,C
100237,-3,C
100237,-4,X
100237,-5,C
100237,-6,C
100237,-7,0
100237,-8,X
100237,-9,X
100237,-10,X
100237,-11,X
100237,-12,C
100237,-13,C
100237,-14,C
100237,-15,C
100237,-16,C
100237,-17,X
100238,0,C
100238,-1,C
100238,-2,C
100238,-3,C
100238,-4,X
100238,-5,C
100238,-6,C
100238,-7,C
100238,-8,C
100238,-9,1
100238,-10,1
100238,-11,C
100238,-12,C
100238,-13,X
100238,-14,C
100238,-15,C
100238,-16,C
100238,-17,C
100238,-18,X
100238,-19,0
