ID,AGE,GENDER,ANNUAL_INCOME,CREDIT_SCORE,EMPLOYMENT_STATUS,EMPLOYMENT_YEARS,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,MONTHLY_DEBT,EXISTING_ACCOUNTS,REQUESTED_CREDIT_LIMIT
100298,34,M,561400.0,755,Salaried,2.9,Graduate,Single,Owned,2200.0,7,200000
100299,19,M,609300.0,860,Self-employed,6.8,High School,Married,Company Provided,7700.0,4,500000
100300,38,F,391300.0,659,Salaried,2.4,High School,Single,Owned,9500.0,7,100000
100301,65,M,673500.0,810,Self-employed,8.4,Graduate,Married,Owned,5500.0,7,150000
100302,18,M,460900.0,751,Salaried,5.6,Graduate,Married,Living with Parents,7500.0,3,25000
100303,69,F,331700.0,732,Salaried,17.1,Professional Degree,Married,Owned,5300.0,7,50000
100304,48,F,703600.0,680,Salaried,3.4,Graduate,Married,Owned,12500.0,1,25000
100305,25,M,904800.0,879,Self-employed,0.0,High School,Married,Rented,23100.0,1,100000
100306,35,M,395100.0,838,Salaried,6.8,Post Graduate,Single,Owned,600.0,3,100000
100307,49,M,429500.0,780,Salaried,6.7,High School,Divorced,Living with Parents,6300.0,1,25000
100308,35,F,1036100.0,726,Salaried,2.9,Professional Degree,Married,Rented,10400.0,0,100000
100309,24,M,359600.0,764,Salaried,7.7,High School,Single,Owned,4700.0,3,300000
100310,55,F,832800.0,761,Salaried,17.5,Post Graduate,Married,Rented,11400.0,0,300000
100311,56,F,1648100.0,900,Salaried,11.8,Post Graduate,Married,Living with Parents,18700.0,7,200000
100312,24,F,460800.0,840,Retired,1.3,Post Graduate,Married,Owned,2800.0,4,300000
100313,34,F,0.0,643,Unemployed,0.0,Below High School,Married,Living with Parents,0.0,7,150000
100314,31,M,0.0,650,Unemployed,0.0,Post Graduate,Married,Rented,0.0,5,75000
100315,55,M,710500.0,727,Salaried,4.4,Graduate,Divorced,Rented,2900.0,2,200000
100316,59,F,350300.0,735,Salaried,4.0,High School,Divorced,Living with Parents,7500.0,5,300000
100317,59,M,0.0,650,Retired,12.1,Graduate,Married,Owned,0.0,0,75000
100318,71,M,887200.0,816,Self-employed,18.5,Graduate,Single,Rented,12400.0,4,100000
100319,61,M,959700.0,729,Salaried,12.9,Professional Degree,Married,Owned,25400.0,5,100000
100320,36,M,314700.0,854,Retired,7.8,Post Graduate,Single,Living with Parents,5900.0,3,200000
100321,24,M,902400.0,685,Salaried,4.5,Graduate,Married,Rented,3400.0,1,25000
100322,53,F,1040100.0,771,Self-employed,14.7,Graduate,Married,Owned,11500.0,7,200000
100323,70,F,40000.0,561,Unemployed,0.0,High School,Single,Owned,500.0,1,50000
100324,73,F,30000.0,479,Student,2.0,Graduate,Married,Company Provided,600.0,2,100000
100325,31,F,164200.0,746,Salaried,3.8,Post Graduate,Married,Owned,2200.0,5,25000
100326,31,M,489500.0,900,Salaried,3.1,Graduate,Married,Owned,6000.0,2,300000
100327,20,F,276000.0,753,Self-employed,0.0,Post Graduate,Married,Owned,6800.0,1,25000
100328,26,M,124500.0,900,Self-employed,5.9,Graduate,Married,Rented,3000.0,1,50000
100329,49,M,715300.0,731,Salaried,8.1,Graduate,Single,Owned,12900.0,6,200000
100330,49,F,829900.0,767,Salaried,8.0,Graduate,Single,Living with Parents,7600.0,0,75000
100331,39,M,73200.0,676,Salaried,4.7,High School,Married,Rented,0.0,7,50000
100332,35,M,633500.0,763,Salaried,1.1,Professional Degree,Married,Owned,3000.0,1,150000
100333,65,M,0.0,650,Unemployed,0.0,Professional Degree,Single,Rented,0.0,1,25000
100334,44,M,329400.0,880,Retired,9.3,Post Graduate,Single,Owned,4300.0,7,75000
100335,64,M,392000.0,689,Salaried,11.7,Post Graduate,Single,Owned,7700.0,4,50000
100336,72,M,966500.0,783,Salaried,19.3,Graduate,Married,Rented,25600.0,5,150000
100337,36,F,241500.0,768,Salaried,4.3,Graduate,Married,Owned,5300.0,5,75000
100338,29,M,161200.0,830,Salaried,0.0,Post Graduate,Married,Living with Parents,1400.0,2,200000
100339,72,M,340300.0,551,Salaried,20.3,High School,Married,Rented,5100.0,4,50000
100340,54,M,888500.0,660,Self-employed,11.4,Post Graduate,Married,Owned,14200.0,3,25000
100341,34,F,557800.0,714,Self-employed,7.4,High School,Married,Company Provided,1600.0,7,50000
100342,53,M,539300.0,865,Salaried,13.2,Post Graduate,Single,Rented,4000.0,6,300000
100343,47,M,389200.0,684,Retired,5.9,Graduate,Married,Owned,4100.0,0,500000
100344,69,M,0.0,650,Student,2.0,Post Graduate,Single,Rented,0.0,5,25000
100345,32,F,0.0,650,Retired,7.3,Graduate,Married,Company Provided,0.0,7,25000
100346,74,F,0.0,626,Unemployed,0.0,Graduate,Married,Rented,0.0,3,50000
100347,71,F,994800.0,776,Salaried,16.1,Post Graduate,Single,Rented,10400.0,4,150000
100348,28,F,202800.0,746,Retired,1.1,Graduate,Single,Rented,3300.0,6,500000
100349,27,M,0.0,615,Unemployed,0.0,High School,Married,Owned,0.0,1,300000
100350,48,M,1030600.0,751,Self-employed,7.1,High School,Single,Owned,11300.0,2,50000
100351,20,M,358200.0,698,Salaried,1.6,Graduate,Married,Rented,6500.0,5,500000
100352,35,M,497800.0,703,Salaried,3.8,Graduate,Married,Living with Parents,11300.0,7,75000
100353,42,M,644800.0,655,Salaried,8.0,Graduate,Single,Living with Parents,13800.0,5,75000
100354,73,M,604000.0,746,Self-employed,13.7,Below High School,Single,Owned,6800.0,6,300000
100355,74,M,461400.0,604,Salaried,15.7,Below High School,Married,Rented,5600.0,0,75000
100356,26,F,334100.0,660,Retired,0.5,Post Graduate,Widowed,Owned,3800.0,0,200000
100357,68,M,1088200.0,679,Self-employed,17.0,Graduate,Single,Owned,22200.0,6,100000
100358,23,F,655700.0,674,Salaried,2.0,High School,Single,Rented,7000.0,6,300000
100359,60,F,580400.0,733,Salaried,15.2,High School,Married,Owned,300.0,0,200000
100360,66,M,467000.0,625,Self-employed,11.9,High School,Married,Living with Parents,7700.0,3,500000
100361,68,M,558800.0,751,Salaried,14.4,Post Graduate,Married,Rented,9400.0,1,100000
100362,30,F,0.0,639,Unemployed,0.0,Graduate,Single,Rented,0.0,4,75000
100363,68,F,27900.0,607,Retired,17.6,Graduate,Married,Living with Parents,700.0,4,75000
100364,24,M,1028700.0,672,Salaried,0.0,Graduate,Single,Rented,10000.0,0,150000
100365,47,M,670300.0,900,Salaried,9.7,Post Graduate,Married,Living with Parents,15300.0,6,500000
100366,44,F,0.0,623,Retired,5.4,High School,Single,Living with Parents,0.0,1,50000
100367,36,F,292900.0,762,Retired,8.1,High School,Single,Rented,4400.0,5,100000
100368,19,M,376900.0,682,Salaried,5.9,Graduate,Single,Owned,3000.0,6,50000
100369,62,M,0.0,650,Unemployed,0.0,Professional Degree,Single,Owned,0.0,4,50000
100370,37,F,200900.0,645,Salaried,3.7,Graduate,Divorced,Living with Parents,3700.0,7,200000
100371,55,M,554600.0,585,Salaried,11.9,Graduate,Married,Owned,5300.0,3,500000
100372,41,F,185100.0,702,Salaried,6.9,Post Graduate,Single,Company Provided,1600.0,2,500000
100373,39,M,499900.0,750,Self-employed,9.1,High School,Widowed,Owned,5900.0,4,150000
100374,68,M,90000.0,761,Student,2.0,Graduate,Married,Living with Parents,3500.0,5,25000
100375,23,M,389500.0,723,Salaried,0.0,Graduate,Married,Owned,5700.0,3,300000
100376,59,M,594700.0,711,Salaried,9.2,Professional Degree,Widowed,Company Provided,8500.0,0,200000
100377,60,F,548500.0,793,Salaried,9.0,High School,Married,Owned,8900.0,2,75000
100378,39,M,452300.0,662,Retired,4.1,Graduate,Married,Owned,900.0,4,500000
100379,32,F,781800.0,696,Self-employed,2.5,Post Graduate,Married,Living with Parents,15200.0,2,50000
100380,18,M,796600.0,647,Salaried,1.2,Graduate,Married,Owned,14400.0,7,150000
100381,71,F,248900.0,707,Retired,15.4,Graduate,Married,Owned,400.0,7,50000
100382,72,F,749200.0,710,Self-employed,14.2,High School,Married,Living with Parents,22000.0,5,150000
100383,31,F,268200.0,708,Retired,0.9,High School,Divorced,Living with Parents,3600.0,3,300000
100384,19,M,433400.0,572,Retired,0.0,High School,Married,Owned,2600.0,1,200000
100385,24,F,300200.0,643,Salaried,0.1,High School,Married,Rented,4600.0,6,500000
100386,21,F,40000.0,579,Unemployed,0.0,Post Graduate,Divorced,Owned,300.0,7,300000
100387,65,F,456300.0,790,Salaried,16.1,Graduate,Single,Owned,1200.0,4,500000
100388,68,M,90000.0,749,Student,2.0,Post Graduate,Married,Rented,1000.0,0,500000
100389,26,M,381100.0,598,Salaried,0.0,High School,Married,Owned,4500.0,1,200000
100390,60,M,423700.0,769,Retired,16.0,High School,Single,Rented,1200.0,4,75000
100391,28,F,396800.0,739,Salaried,5.1,Post Graduate,Single,Owned,3200.0,1,200000
100392,38,F,310000.0,766,Salaried,6.5,High School,Married,Living with Parents,2000.0,4,25000
100393,52,M,90000.0,624,Student,2.0,High School,Married,Rented,1000.0,0,75000
100394,59,F,616900.0,799,Salaried,11.8,Graduate,Single,Owned,10900.0,3,100000
100395,67,F,397100.0,799,Salaried,15.9,High School,Single,Company Provided,5700.0,3,100000
100396,20,M,247100.0,688,Retired,1.0,High School,Married,Living with Parents,3200.0,5,75000
100397,29,M,411900.0,873,Salaried,3.4,High School,Single,Owned,500.0,1,25000
100398,33,F,787800.0,803,Salaried,5.9,Post Graduate,Single,Company Provided,10400.0,4,500000
100399,35,F,60000.0,792,Student,2.0,Below High School,Single,Owned,400.0,2,150000
100400,74,M,1049300.0,900,Salaried,18.2,Graduate,Single,Owned,2000.0,3,100000
100401,62,F,627500.0,606,Salaried,11.2,Graduate,Single,Owned,12000.0,6,500000
100402,36,M,353500.0,816,Self-employed,3.5,Graduate,Married,Owned,1600.0,0,300000
100403,73,F,673700.0,802,Self-employed,14.5,Graduate,Married,Rented,9400.0,3,200000
100404,46,F,450400.0,692,Salaried,7.3,Below High School,Single,Rented,4500.0,7,100000
100405,46,F,282700.0,619,Salaried,11.4,Below High School,Single,Living with Parents,2000.0,2,100000
100406,42,M,886000.0,669,Salaried,5.8,Graduate,Married,Owned,19000.0,3,100000
100407,26,M,651400.0,678,Salaried,4.4,Professional Degree,Married,Owned,6100.0,1,75000
100408,71,M,508500.0,900,Salaried,16.7,Graduate,Single,Owned,5000.0,1,500000
100409,18,M,259900.0,747,Retired,0.0,Graduate,Single,Owned,2200.0,3,100000
100410,27,F,540000.0,653,Salaried,6.6,Professional Degree,Married,Company Provided,7800.0,4,100000
100411,31,M,857500.0,675,Salaried,6.1,Post Graduate,Married,Rented,10500.0,2,75000
100412,33,M,0.0,473,Unemployed,0.0,Post Graduate,Married,Living with Parents,0.0,4,100000
100413,25,M,545800.0,823,Salaried,1.9,Graduate,Widowed,Living with Parents,3900.0,0,500000
100414,19,M,20000.0,650,Unemployed,0.0,Post Graduate,Single,Owned,300.0,4,300000
100415,56,M,171300.0,762,Retired,6.8,Graduate,Married,Owned,1500.0,6,200000
100416,73,F,295400.0,742,Salaried,14.0,Graduate,Married,Rented,7300.0,5,200000
100417,24,F,547200.0,825,Salaried,3.2,Post Graduate,Single,Living with Parents,5400.0,4,75000
100418,34,M,390600.0,677,Salaried,0.1,Graduate,Married,Owned,6100.0,7,50000
100419,46,F,287800.0,782,Salaried,6.2,Professional Degree,Widowed,Owned,3700.0,6,100000
100420,70,F,576900.0,812,Salaried,14.4,Professional Degree,Married,Rented,6600.0,0,200000
100421,57,M,412900.0,664,Salaried,20.4,Graduate,Married,Owned,8000.0,5,25000
100422,61,F,362300.0,660,Salaried,14.9,High School,Married,Rented,6200.0,5,25000
100423,51,M,722100.0,751,Retired,13.2,Post Graduate,Married,Owned,12300.0,0,25000
100424,41,M,613100.0,733,Salaried,4.5,High School,Single,Rented,10400.0,3,25000
100425,29,M,751900.0,854,Salaried,4.4,Graduate,Single,Owned,1900.0,5,100000
100426,67,M,656700.0,730,Salaried,9.4,High School,Married,Living with Parents,10700.0,5,150000
100427,63,F,940800.0,776,Salaried,12.5,Post Graduate,Married,Living with Parents,11000.0,1,100000
100428,19,F,422100.0,778,Retired,1.8,Professional Degree,Single,Owned,4200.0,1,25000
100429,58,F,952700.0,714,Self-employed,7.7,High School,Single,Living with Parents,34700.0,0,25000
100430,22,F,250700.0,709,Salaried,2.4,Graduate,Married,Living with Parents,900.0,4,150000
100431,60,F,701100.0,900,Salaried,14.0,Post Graduate,Married,Rented,8900.0,0,75000
100432,65,F,345200.0,696,Salaried,12.3,High School,Married,Company Provided,4200.0,5,25000
100433,25,M,453200.0,710,Retired,0.0,High School,Married,Living with Parents,5800.0,6,75000
100434,42,M,638300.0,678,Salaried,5.1,Graduate,Single,Owned,4200.0,6,75000
100435,25,F,951000.0,863,Self-employed,1.1,Post Graduate,Married,Owned,14100.0,4,75000
100436,50,M,268600.0,650,Salaried,8.6,Graduate,Married,Owned,1600.0,5,50000
100437,70,M,481400.0,726,Salaried,17.1,High School,Single,Rented,7300.0,6,75000
100438,22,M,67500.0,756,Salaried,0.0,High School,Married,Company Provided,1000.0,6,50000
100439,40,F,682100.0,677,Salaried,11.4,Graduate,Married,Rented,8000.0,5,150000
100440,73,M,477500.0,781,Salaried,21.3,Below High School,Married,Owned,6100.0,7,100000
100441,35,M,718400.0,564,Salaried,5.8,Graduate,Divorced,Company Provided,17200.0,1,200000
100442,25,M,396900.0,561,Salaried,1.1,Below High School,Single,Rented,6800.0,3,300000
100443,45,M,0.0,650,Student,2.0,Post Graduate,Married,Owned,0.0,4,100000
100444,46,F,219300.0,900,Salaried,9.4,Graduate,Single,Living with Parents,3500.0,6,500000
100445,55,M,441500.0,777,Retired,12.6,Post Graduate,Married,Owned,6000.0,0,500000
100446,35,F,603000.0,720,Salaried,4.5,High School,Married,Rented,10300.0,2,100000
100447,72,F,147400.0,836,Salaried,15.0,Graduate,Married,Rented,1400.0,0,150000
100448,47,M,659800.0,674,Salaried,9.8,Post Graduate,Married,Company Provided,18500.0,2,100000
100449,34,F,411200.0,466,Self-employed,5.0,Graduate,Married,Owned,6000.0,2,200000
100450,72,F,436300.0,871,Self-employed,14.5,High School,Divorced,Owned,14000.0,2,25000
100451,70,F,549000.0,783,Self-employed,15.9,High School,Married,Rented,15400.0,0,100000
100452,46,M,586600.0,697,Salaried,6.6,Graduate,Single,Living with Parents,5900.0,4,100000
100453,19,M,344600.0,714,Salaried,0.0,Graduate,Single,Owned,5100.0,5,500000
100454,52,F,0.0,650,Retired,10.2,Post Graduate,Married,Owned,0.0,1,300000
100455,49,F,403800.0,739,Retired,7.6,Post Graduate,Married,Company Provided,7900.0,4,150000
100456,26,F,424600.0,725,Salaried,0.2,Graduate,Married,Living with Parents,6000.0,2,150000
100457,54,F,318700.0,900,Retired,13.9,Professional Degree,Married,Owned,6800.0,5,200000
100458,65,M,638400.0,647,Self-employed,12.9,Graduate,Married,Owned,1000.0,3,25000
100459,24,F,449200.0,750,Salaried,7.3,High School,Widowed,Rented,4200.0,7,150000
100460,59,M,687500.0,629,Self-employed,14.2,High School,Single,Rented,8300.0,5,100000
100461,25,F,535500.0,869,Salaried,0.0,Post Graduate,Married,Rented,4800.0,2,300000
100462,60,M,641300.0,761,Salaried,16.1,High School,Married,Living with Parents,1100.0,3,200000
100463,41,M,712500.0,697,Self-employed,4.8,Post Graduate,Married,Owned,13700.0,4,300000
100464,18,F,0.0,472,Unemployed,0.0,High School,Widowed,Living with Parents,0.0,0,25000
100465,73,F,963400.0,722,Salaried,17.2,High School,Married,Owned,8500.0,2,300000
100466,27,F,625400.0,767,Salaried,4.3,Post Graduate,Married,Living with Parents,11500.0,2,200000
100467,51,M,543200.0,860,Salaried,10.0,Post Graduate,Single,Owned,11700.0,1,25000
100468,28,M,308100.0,644,Salaried,3.8,Post Graduate,Married,Owned,2900.0,1,200000
100469,71,F,829000.0,671,Self-employed,15.2,High School,Married,Owned,5300.0,6,150000
100470,60,M,389700.0,693,Salaried,9.8,Graduate,Single,Owned,3100.0,6,50000
100471,63,M,1147000.0,711,Salaried,14.5,Graduate,Married,Rented,23800.0,4,150000
100472,42,F,1384100.0,752,Self-employed,10.3,Post Graduate,Married,Rented,29300.0,4,300000
100473,44,M,450900.0,618,Salaried,4.2,High School,Married,Living with Parents,7000.0,4,100000
100474,54,F,272300.0,780,Salaried,15.4,Graduate,Married,Rented,4100.0,5,75000
100475,62,M,828800.0,700,Self-employed,15.0,High School,Widowed,Rented,3800.0,2,75000
100476,66,F,1079600.0,772,Salaried,13.1,Graduate,Married,Owned,17700.0,4,200000
100477,19,F,171300.0,703,Salaried,0.0,High School,Single,Living with Parents,3200.0,6,300000
100478,55,F,1247900.0,704,Salaried,16.7,Professional Degree,Married,Owned,18000.0,0,300000
100479,24,F,94600.0,736,Salaried,4.6,High School,Single,Owned,1400.0,4,75000
100480,34,M,0.0,650,Retired,8.2,Graduate,Widowed,Owned,0.0,0,100000
100481,65,F,867700.0,801,Self-employed,13.3,Post Graduate,Married,Owned,18300.0,0,150000
100482,32,F,736800.0,703,Salaried,5.9,High School,Widowed,Rented,3100.0,4,200000
100483,63,F,575900.0,706,Salaried,14.5,High School,Single,Owned,7600.0,2,100000
100484,44,F,664600.0,744,Salaried,7.3,Graduate,Single,Owned,10900.0,4,200000
100485,31,F,500800.0,734,Retired,4.2,Graduate,Married,Living with Parents,10500.0,3,150000
100486,37,F,939400.0,655,Self-employed,9.0,Graduate,Single,Owned,19100.0,4,25000
100487,48,F,577300.0,886,Self-employed,13.8,Graduate,Married,Rented,12100.0,2,500000
100488,61,M,378900.0,656,Salaried,12.1,High School,Divorced,Owned,4300.0,4,75000
100489,52,M,0.0,650,Unemployed,0.0,Post Graduate,Divorced,Living with Parents,0.0,0,500000
100490,71,F,467100.0,840,Retired,20.8,High School,Married,Rented,9600.0,1,100000
100491,67,M,806800.0,747,Salaried,19.7,Graduate,Divorced,Owned,8900.0,2,150000
100492,60,F,568700.0,792,Salaried,13.8,Post Graduate,Divorced,Living with Parents,6500.0,4,500000
100493,52,F,870800.0,603,Salaried,15.6,Post Graduate,Married,Rented,16000.0,0,50000
100494,34,M,271400.0,527,Salaried,5.8,High School,Married,Owned,2800.0,7,25000
100495,41,F,552200.0,700,Salaried,4.2,High School,Married,Rented,2700.0,1,50000
100496,24,F,524600.0,732,Salaried,0.0,Graduate,Married,Rented,7300.0,6,300000
100497,39,F,596800.0,794,Self-employed,2.3,High School,Married,Owned,0.0,5,25000
100498,70,M,902300.0,838,Self-employed,15.6,Graduate,Widowed,Owned,14200.0,2,200000
100499,42,F,327800.0,587,Salaried,5.8,Graduate,Married,Owned,5800.0,4,100000
100500,24,M,609800.0,802,Salaried,0.1,High School,Single,Rented,7000.0,2,25000
100501,55,F,601700.0,645,Salaried,10.8,Graduate,Single,Company Provided,12600.0,3,50000
100502,72,M,495100.0,835,Salaried,18.8,Graduate,Single,Rented,9400.0,6,300000
100503,67,F,137100.0,715,Retired,13.1,Post Graduate,Married,Company Provided,900.0,7,100000
100504,33,F,897100.0,900,Salaried,2.4,High School,Married,Owned,12200.0,3,150000
100505,43,F,20000.0,551,Unemployed,0.0,High School,Single,Living with Parents,200.0,0,75000
100506,48,M,578100.0,716,Self-employed,11.8,High School,Married,Company Provided,6500.0,3,150000
100507,32,F,374400.0,733,Self-employed,4.0,Graduate,Married,Rented,7900.0,5,25000
100508,33,F,787200.0,719,Salaried,5.3,Graduate,Single,Owned,13800.0,4,500000
100509,31,M,889800.0,687,Salaried,8.6,Post Graduate,Married,Owned,7600.0,4,300000
100510,74,F,807800.0,900,Retired,25.3,Professional Degree,Married,Owned,12000.0,1,150000
100511,60,F,707100.0,708,Self-employed,14.5,Graduate,Married,Rented,5900.0,4,500000
100512,65,F,616600.0,724,Retired,15.7,Post Graduate,Married,Company Provided,6200.0,3,500000
100513,64,F,460600.0,705,Self-employed,10.2,High School,Single,Owned,10900.0,2,100000
100514,72,F,703600.0,783,Salaried,17.3,Graduate,Married,Owned,21300.0,7,500000
100515,24,F,506000.0,662,Salaried,2.0,Graduate,Divorced,Owned,12700.0,4,75000
100516,68,F,808100.0,873,Salaried,17.7,Post Graduate,Divorced,Rented,12300.0,2,300000
100517,21,M,191100.0,736,Salaried,0.0,Post Graduate,Married,Rented,2800.0,3,25000
100518,45,F,0.0,602,Unemployed,0.0,High School,Married,Owned,0.0,5,75000
100519,51,F,771400.0,823,Retired,11.7,Post Graduate,Married,Living with Parents,10800.0,1,25000
100520,38,M,442300.0,690,Salaried,11.7,Post Graduate,Divorced,Owned,1700.0,7,300000
100521,26,F,870900.0,733,Salaried,7.1,Professional Degree,Single,Rented,22200.0,1,200000
100522,28,M,234100.0,719,Salaried,6.8,Graduate,Married,Rented,1300.0,0,25000
100523,65,M,845200.0,884,Salaried,16.3,Professional Degree,Married,Owned,18100.0,3,150000
100524,36,M,30000.0,700,Student,2.0,Post Graduate,Married,Rented,600.0,7,50000
100525,35,M,591400.0,710,Self-employed,7.3,Graduate,Married,Rented,15200.0,2,300000
100526,70,M,512400.0,570,Salaried,13.3,Graduate,Married,Rented,9800.0,4,50000
100527,26,M,580700.0,684,Retired,1.8,Post Graduate,Married,Living with Parents,5500.0,1,150000
100528,70,F,1145200.0,673,Salaried,20.9,Post Graduate,Single,Rented,23600.0,3,200000
100529,70,M,20000.0,507,Unemployed,0.0,Graduate,Married,Owned,200.0,1,50000
100530,52,M,1122900.0,833,Self-employed,10.9,Professional Degree,Married,Company Provided,7700.0,0,25000
